p1,p2,p3,n1,n2,n3
0.018949,0.021744,0.017565,0.017902,0.019897,0.019257
0.021744,0.017565,0.017902,0.019897,0.019257,0.017244
0.017565,0.017902,0.019897,0.019257,0.017244,0.018571
0.017902,0.019897,0.019257,0.017244,0.018571,0.023545
0.019897,0.019257,0.017244,0.018571,0.023545,0.020487
0.019257,0.017244,0.018571,0.023545,0.020487,0.022239
0.017244,0.018571,0.023545,0.020487,0.022239,0.022918
0.018571,0.023545,0.020487,0.022239,0.022918,0.021595
0.023545,0.020487,0.022239,0.022918,0.021595,0.017308
0.020487,0.022239,0.022918,0.021595,0.017308,0.024992
0.022239,0.022918,0.021595,0.017308,0.024992,0.018853
0.022918,0.021595,0.017308,0.024992,0.018853,0.0256
0.021595,0.017308,0.024992,0.018853,0.0256,0.0208
0.017308,0.024992,0.018853,0.0256,0.0208,0.022415
0.024992,0.018853,0.0256,0.0208,0.022415,0.023626
0.018853,0.0256,0.0208,0.022415,0.023626,0.019634
0.0256,0.0208,0.022415,0.023626,0.019634,0.020297
0.0208,0.022415,0.023626,0.019634,0.020297,0.020568
0.022415,0.023626,0.019634,0.020297,0.020568,0.015947
0.023626,0.019634,0.020297,0.020568,0.015947,0.020914
0.019634,0.020297,0.020568,0.015947,0.020914,0.019221
0.020297,0.020568,0.015947,0.020914,0.019221,0.019698
0.020568,0.015947,0.020914,0.019221,0.019698,0.022125
0.015947,0.020914,0.019221,0.019698,0.022125,0.018526
0.020914,0.019221,0.019698,0.022125,0.018526,0.026037
0.019221,0.019698,0.022125,0.018526,0.026037,0.023774
0.019698,0.022125,0.018526,0.026037,0.023774,0.024615
0.022125,0.018526,0.026037,0.023774,0.024615,0.018104
0.018526,0.026037,0.023774,0.024615,0.018104,0.018058
0.026037,0.023774,0.024615,0.018104,0.018058,0.02035
0.023774,0.024615,0.018104,0.018058,0.02035,0.021896
0.024615,0.018104,0.018058,0.02035,0.021896,0.023226
0.018104,0.018058,0.02035,0.021896,0.023226,0.019226
0.018058,0.02035,0.021896,0.023226,0.019226,0.022235
0.02035,0.021896,0.023226,0.019226,0.022235,0.017778
0.021896,0.023226,0.019226,0.022235,0.017778,0.02205
0.023226,0.019226,0.022235,0.017778,0.02205,0.022645
0.019226,0.022235,0.017778,0.02205,0.022645,0.020014
0.022235,0.017778,0.02205,0.022645,0.020014,0.018061
0.017778,0.02205,0.022645,0.020014,0.018061,0.024609
0.02205,0.022645,0.020014,0.018061,0.024609,0.021301
0.022645,0.020014,0.018061,0.024609,0.021301,0.021272
0.020014,0.018061,0.024609,0.021301,0.021272,0.021862
0.018061,0.024609,0.021301,0.021272,0.021862,0.019023
0.024609,0.021301,0.021272,0.021862,0.019023,0.025391
0.021301,0.021272,0.021862,0.019023,0.025391,0.019285
0.021272,0.021862,0.019023,0.025391,0.019285,0.019188
0.021862,0.019023,0.025391,0.019285,0.019188,0.019622
0.019023,0.025391,0.019285,0.019188,0.019622,0.020635
0.025391,0.019285,0.019188,0.019622,0.020635,0.017355
0.019285,0.019188,0.019622,0.020635,0.017355,0.019019
0.019188,0.019622,0.020635,0.017355,0.019019,0.013638
0.019622,0.020635,0.017355,0.019019,0.013638,0.02167
0.020635,0.017355,0.019019,0.013638,0.02167,0.020616
0.017355,0.019019,0.013638,0.02167,0.020616,0.018939
0.019019,0.013638,0.02167,0.020616,0.018939,0.022672
0.013638,0.02167,0.020616,0.018939,0.022672,0.018169
0.02167,0.020616,0.018939,0.022672,0.018169,0.015264
0.020616,0.018939,0.022672,0.018169,0.015264,0.022153
0.018939,0.022672,0.018169,0.015264,0.022153,0.019611
0.022672,0.018169,0.015264,0.022153,0.019611,0.018032
0.018169,0.015264,0.022153,0.019611,0.018032,0.016254
0.015264,0.022153,0.019611,0.018032,0.016254,0.017543
0.022153,0.019611,0.018032,0.016254,0.017543,0.017948
0.019611,0.018032,0.016254,0.017543,0.017948,0.018658
0.018032,0.016254,0.017543,0.017948,0.018658,0.019987
0.016254,0.017543,0.017948,0.018658,0.019987,0.015688
0.017543,0.017948,0.018658,0.019987,0.015688,0.016518
0.017948,0.018658,0.019987,0.015688,0.016518,0.015674
0.018658,0.019987,0.015688,0.016518,0.015674,0.014942
0.019987,0.015688,0.016518,0.015674,0.014942,0.012767
0.015688,0.016518,0.015674,0.014942,0.012767,0.013964
0.016518,0.015674,0.014942,0.012767,0.013964,0.012417
0.015674,0.014942,0.012767,0.013964,0.012417,0.01213
0.014942,0.012767,0.013964,0.012417,0.01213,0.011377
0.012767,0.013964,0.012417,0.01213,0.011377,0.012157
0.013964,0.012417,0.01213,0.011377,0.012157,0.018675
0.012417,0.01213,0.011377,0.012157,0.018675,0.025548
0.01213,0.011377,0.012157,0.018675,0.025548,0.020632
0.011377,0.012157,0.018675,0.025548,0.020632,0.020872
0.012157,0.018675,0.025548,0.020632,0.020872,0.021594
0.018675,0.025548,0.020632,0.020872,0.021594,0.018748
0.025548,0.020632,0.020872,0.021594,0.018748,0.019251
0.020632,0.020872,0.021594,0.018748,0.019251,0.017618
0.020872,0.021594,0.018748,0.019251,0.017618,0.016545
0.021594,0.018748,0.019251,0.017618,0.016545,0.01936
0.018748,0.019251,0.017618,0.016545,0.01936,0.017732
0.019251,0.017618,0.016545,0.01936,0.017732,0.022449
0.017618,0.016545,0.01936,0.017732,0.022449,0.022307
0.016545,0.01936,0.017732,0.022449,0.022307,0.019854
0.01936,0.017732,0.022449,0.022307,0.019854,0.019867
0.017732,0.022449,0.022307,0.019854,0.019867,0.02259
0.022449,0.022307,0.019854,0.019867,0.02259,0.022469
0.022307,0.019854,0.019867,0.02259,0.022469,0.021527
0.019854,0.019867,0.02259,0.022469,0.021527,0.030855
0.019867,0.02259,0.022469,0.021527,0.030855,0.021253
0.02259,0.022469,0.021527,0.030855,0.021253,0.022052
0.022469,0.021527,0.030855,0.021253,0.022052,0.01975
0.021527,0.030855,0.021253,0.022052,0.01975,0.022468
0.030855,0.021253,0.022052,0.01975,0.022468,0.020028
0.021253,0.022052,0.01975,0.022468,0.020028,0.018279
0.022052,0.01975,0.022468,0.020028,0.018279,0.016742
0.01975,0.022468,0.020028,0.018279,0.016742,0.018878
0.022468,0.020028,0.018279,0.016742,0.018878,0.020614
0.020028,0.018279,0.016742,0.018878,0.020614,0.021055
0.018279,0.016742,0.018878,0.020614,0.021055,0.01851
0.016742,0.018878,0.020614,0.021055,0.01851,0.017412
0.018878,0.020614,0.021055,0.01851,0.017412,0.018042
0.020614,0.021055,0.01851,0.017412,0.018042,0.019518
0.021055,0.01851,0.017412,0.018042,0.019518,0.017994
0.01851,0.017412,0.018042,0.019518,0.017994,0.029471
0.017412,0.018042,0.019518,0.017994,0.029471,0.030306
0.018042,0.019518,0.017994,0.029471,0.030306,0.02425
0.019518,0.017994,0.029471,0.030306,0.02425,0.019379
0.017994,0.029471,0.030306,0.02425,0.019379,0.019734
0.029471,0.030306,0.02425,0.019379,0.019734,0.029416
0.030306,0.02425,0.019379,0.019734,0.029416,0.0216
0.02425,0.019379,0.019734,0.029416,0.0216,0.020948
0.019379,0.019734,0.029416,0.0216,0.020948,0.022113
0.019734,0.029416,0.0216,0.020948,0.022113,0.027996
0.029416,0.0216,0.020948,0.022113,0.027996,0.023575
0.0216,0.020948,0.022113,0.027996,0.023575,0.020976
0.020948,0.022113,0.027996,0.023575,0.020976,0.024019
0.022113,0.027996,0.023575,0.020976,0.024019,0.026105
0.027996,0.023575,0.020976,0.024019,0.026105,0.021419
0.023575,0.020976,0.024019,0.026105,0.021419,0.032838
0.020976,0.024019,0.026105,0.021419,0.032838,0.030871
0.024019,0.026105,0.021419,0.032838,0.030871,0.022323
0.026105,0.021419,0.032838,0.030871,0.022323,0.021744
0.021419,0.032838,0.030871,0.022323,0.021744,0.018575
0.032838,0.030871,0.022323,0.021744,0.018575,0.016811
0.030871,0.022323,0.021744,0.018575,0.016811,0.021516
0.022323,0.021744,0.018575,0.016811,0.021516,0.018903
0.021744,0.018575,0.016811,0.021516,0.018903,0.016917
0.018575,0.016811,0.021516,0.018903,0.016917,0.017545
0.016811,0.021516,0.018903,0.016917,0.017545,0.01956
0.021516,0.018903,0.016917,0.017545,0.01956,0.016939
0.018903,0.016917,0.017545,0.01956,0.016939,0.016623
0.016917,0.017545,0.01956,0.016939,0.016623,0.018145
0.017545,0.01956,0.016939,0.016623,0.018145,0.0159
0.01956,0.016939,0.016623,0.018145,0.0159,0.017363
0.016939,0.016623,0.018145,0.0159,0.017363,0.020546
0.016623,0.018145,0.0159,0.017363,0.020546,0.018905
0.018145,0.0159,0.017363,0.020546,0.018905,0.021259
0.0159,0.017363,0.020546,0.018905,0.021259,0.019201
0.017363,0.020546,0.018905,0.021259,0.019201,0.019992
0.020546,0.018905,0.021259,0.019201,0.019992,0.018943
0.018905,0.021259,0.019201,0.019992,0.018943,0.018586
0.021259,0.019201,0.019992,0.018943,0.018586,0.017433
0.019201,0.019992,0.018943,0.018586,0.017433,0.019462
0.019992,0.018943,0.018586,0.017433,0.019462,0.017493
0.018943,0.018586,0.017433,0.019462,0.017493,0.018237
0.018586,0.017433,0.019462,0.017493,0.018237,0.017475
0.017433,0.019462,0.017493,0.018237,0.017475,0.016183
0.019462,0.017493,0.018237,0.017475,0.016183,0.018802
0.017493,0.018237,0.017475,0.016183,0.018802,0.022399
0.018237,0.017475,0.016183,0.018802,0.022399,0.02051
0.017475,0.016183,0.018802,0.022399,0.02051,0.019148
0.016183,0.018802,0.022399,0.02051,0.019148,0.01993
0.018802,0.022399,0.02051,0.019148,0.01993,0.02173
0.022399,0.02051,0.019148,0.01993,0.02173,0.022957
0.02051,0.019148,0.01993,0.02173,0.022957,0.026202
0.019148,0.01993,0.02173,0.022957,0.026202,0.022666
0.01993,0.02173,0.022957,0.026202,0.022666,0.017488
0.02173,0.022957,0.026202,0.022666,0.017488,0.016746
0.022957,0.026202,0.022666,0.017488,0.016746,0.023152
0.026202,0.022666,0.017488,0.016746,0.023152,0.022852
0.022666,0.017488,0.016746,0.023152,0.022852,0.02158
0.017488,0.016746,0.023152,0.022852,0.02158,0.021082
0.016746,0.023152,0.022852,0.02158,0.021082,0.019335
0.023152,0.022852,0.02158,0.021082,0.019335,0.02151
0.022852,0.02158,0.021082,0.019335,0.02151,0.017272
0.02158,0.021082,0.019335,0.02151,0.017272,0.018684
0.021082,0.019335,0.02151,0.017272,0.018684,0.017174
0.019335,0.02151,0.017272,0.018684,0.017174,0.017776
0.02151,0.017272,0.018684,0.017174,0.017776,0.020622
0.017272,0.018684,0.017174,0.017776,0.020622,0.019991
0.018684,0.017174,0.017776,0.020622,0.019991,0.015016
0.017174,0.017776,0.020622,0.019991,0.015016,0.018444
0.017776,0.020622,0.019991,0.015016,0.018444,0.028483
0.020622,0.019991,0.015016,0.018444,0.028483,0.020018
0.019991,0.015016,0.018444,0.028483,0.020018,0.02158
0.015016,0.018444,0.028483,0.020018,0.02158,0.020585
0.018444,0.028483,0.020018,0.02158,0.020585,0.017612
0.028483,0.020018,0.02158,0.020585,0.017612,0.018288
0.020018,0.02158,0.020585,0.017612,0.018288,0.019015
0.02158,0.020585,0.017612,0.018288,0.019015,0.019966
0.020585,0.017612,0.018288,0.019015,0.019966,0.020995
0.017612,0.018288,0.019015,0.019966,0.020995,0.017772
0.018288,0.019015,0.019966,0.020995,0.017772,0.022516
0.019015,0.019966,0.020995,0.017772,0.022516,0.022017
0.019966,0.020995,0.017772,0.022516,0.022017,0.018598
0.020995,0.017772,0.022516,0.022017,0.018598,0.019351
0.017772,0.022516,0.022017,0.018598,0.019351,0.020718
0.022516,0.022017,0.018598,0.019351,0.020718,0.017541
0.022017,0.018598,0.019351,0.020718,0.017541,0.025538
0.018598,0.019351,0.020718,0.017541,0.025538,0.0207
0.019351,0.020718,0.017541,0.025538,0.0207,0.019216
0.020718,0.017541,0.025538,0.0207,0.019216,0.018607
0.017541,0.025538,0.0207,0.019216,0.018607,0.018697
0.025538,0.0207,0.019216,0.018607,0.018697,0.018199
0.0207,0.019216,0.018607,0.018697,0.018199,0.023054
0.019216,0.018607,0.018697,0.018199,0.023054,0.016713
0.018607,0.018697,0.018199,0.023054,0.016713,0.016052
0.018697,0.018199,0.023054,0.016713,0.016052,0.015847
0.018199,0.023054,0.016713,0.016052,0.015847,0.015907
0.023054,0.016713,0.016052,0.015847,0.015907,0.019815
0.016713,0.016052,0.015847,0.015907,0.019815,0.01936
0.016052,0.015847,0.015907,0.019815,0.01936,0.019121
0.015847,0.015907,0.019815,0.01936,0.019121,0.023498
0.015907,0.019815,0.01936,0.019121,0.023498,0.018861
0.019815,0.01936,0.019121,0.023498,0.018861,0.020115
0.01936,0.019121,0.023498,0.018861,0.020115,0.020269
0.019121,0.023498,0.018861,0.020115,0.020269,0.018313
0.023498,0.018861,0.020115,0.020269,0.018313,0.021805
0.018861,0.020115,0.020269,0.018313,0.021805,0.016836
0.020115,0.020269,0.018313,0.021805,0.016836,0.017378
0.020269,0.018313,0.021805,0.016836,0.017378,0.019175
0.018313,0.021805,0.016836,0.017378,0.019175,0.027178
0.021805,0.016836,0.017378,0.019175,0.027178,0.025664
0.016836,0.017378,0.019175,0.027178,0.025664,0.026684
0.017378,0.019175,0.027178,0.025664,0.026684,0.035468
0.019175,0.027178,0.025664,0.026684,0.035468,0.034403
0.027178,0.025664,0.026684,0.035468,0.034403,0.033923
0.025664,0.026684,0.035468,0.034403,0.033923,0.046897
0.026684,0.035468,0.034403,0.033923,0.046897,0.055044
0.035468,0.034403,0.033923,0.046897,0.055044,0.067172
0.034403,0.033923,0.046897,0.055044,0.067172,0.068925
0.033923,0.046897,0.055044,0.067172,0.068925,0.048046
0.046897,0.055044,0.067172,0.068925,0.048046,0.060023
0.055044,0.067172,0.068925,0.048046,0.060023,0.032346
0.067172,0.068925,0.048046,0.060023,0.032346,0.025735
0.068925,0.048046,0.060023,0.032346,0.025735,0.027302
0.048046,0.060023,0.032346,0.025735,0.027302,0.028979
0.060023,0.032346,0.025735,0.027302,0.028979,0.04102
0.032346,0.025735,0.027302,0.028979,0.04102,0.03877
0.025735,0.027302,0.028979,0.04102,0.03877,0.034214
0.027302,0.028979,0.04102,0.03877,0.034214,0.041206
0.028979,0.04102,0.03877,0.034214,0.041206,0.031576
0.04102,0.03877,0.034214,0.041206,0.031576,0.039048
0.03877,0.034214,0.041206,0.031576,0.039048,0.046937
0.034214,0.041206,0.031576,0.039048,0.046937,0.025455
0.041206,0.031576,0.039048,0.046937,0.025455,0.027232
0.031576,0.039048,0.046937,0.025455,0.027232,0.025686
0.039048,0.046937,0.025455,0.027232,0.025686,0.028767
0.046937,0.025455,0.027232,0.025686,0.028767,0.02461
0.025455,0.027232,0.025686,0.028767,0.02461,0.034831
0.027232,0.025686,0.028767,0.02461,0.034831,0.027038
0.025686,0.028767,0.02461,0.034831,0.027038,0.026456
0.028767,0.02461,0.034831,0.027038,0.026456,0.032766
0.02461,0.034831,0.027038,0.026456,0.032766,0.031794
0.034831,0.027038,0.026456,0.032766,0.031794,0.027052
0.027038,0.026456,0.032766,0.031794,0.027052,0.038935
0.026456,0.032766,0.031794,0.027052,0.038935,0.023906
0.032766,0.031794,0.027052,0.038935,0.023906,0.025766
0.031794,0.027052,0.038935,0.023906,0.025766,0.02682
0.027052,0.038935,0.023906,0.025766,0.02682,0.030321
0.038935,0.023906,0.025766,0.02682,0.030321,0.044667
0.023906,0.025766,0.02682,0.030321,0.044667,0.039035
0.025766,0.02682,0.030321,0.044667,0.039035,0.032435
0.02682,0.030321,0.044667,0.039035,0.032435,0.038076
0.030321,0.044667,0.039035,0.032435,0.038076,0.032852
0.044667,0.039035,0.032435,0.038076,0.032852,0.039972
0.039035,0.032435,0.038076,0.032852,0.039972,0.044217
0.032435,0.038076,0.032852,0.039972,0.044217,0.031802
0.038076,0.032852,0.039972,0.044217,0.031802,0.044655
0.032852,0.039972,0.044217,0.031802,0.044655,0.059183
0.039972,0.044217,0.031802,0.044655,0.059183,0.040154
0.044217,0.031802,0.044655,0.059183,0.040154,0.036489
0.031802,0.044655,0.059183,0.040154,0.036489,0.033673
0.044655,0.059183,0.040154,0.036489,0.033673,0.02541
0.059183,0.040154,0.036489,0.033673,0.02541,0.025548
0.040154,0.036489,0.033673,0.02541,0.025548,0.02686
0.036489,0.033673,0.02541,0.025548,0.02686,0.027199
0.033673,0.02541,0.025548,0.02686,0.027199,0.023526
0.02541,0.025548,0.02686,0.027199,0.023526,0.028696
0.025548,0.02686,0.027199,0.023526,0.028696,0.043739
0.02686,0.027199,0.023526,0.028696,0.043739,0.030018
0.027199,0.023526,0.028696,0.043739,0.030018,0.029018
0.023526,0.028696,0.043739,0.030018,0.029018,0.025153
0.028696,0.043739,0.030018,0.029018,0.025153,0.027435
0.043739,0.030018,0.029018,0.025153,0.027435,0.032021
0.030018,0.029018,0.025153,0.027435,0.032021,0.034662
0.029018,0.025153,0.027435,0.032021,0.034662,0.038117
0.025153,0.027435,0.032021,0.034662,0.038117,0.029342
0.027435,0.032021,0.034662,0.038117,0.029342,0.028262
0.032021,0.034662,0.038117,0.029342,0.028262,0.034475
0.034662,0.038117,0.029342,0.028262,0.034475,0.025755
0.038117,0.029342,0.028262,0.034475,0.025755,0.032993
0.029342,0.028262,0.034475,0.025755,0.032993,0.025363
0.028262,0.034475,0.025755,0.032993,0.025363,0.026198
0.034475,0.025755,0.032993,0.025363,0.026198,0.025432
0.025755,0.032993,0.025363,0.026198,0.025432,0.029108
0.032993,0.025363,0.026198,0.025432,0.029108,0.026045
0.025363,0.026198,0.025432,0.029108,0.026045,0.020565
0.026198,0.025432,0.029108,0.026045,0.020565,0.020696
0.025432,0.029108,0.026045,0.020565,0.020696,0.023697
0.029108,0.026045,0.020565,0.020696,0.023697,0.026979
0.026045,0.020565,0.020696,0.023697,0.026979,0.034182
0.020565,0.020696,0.023697,0.026979,0.034182,0.021337
0.020696,0.023697,0.026979,0.034182,0.021337,0.024918
0.023697,0.026979,0.034182,0.021337,0.024918,0.023845
0.026979,0.034182,0.021337,0.024918,0.023845,0.023333
0.034182,0.021337,0.024918,0.023845,0.023333,0.021273
0.021337,0.024918,0.023845,0.023333,0.021273,0.022375
0.024918,0.023845,0.023333,0.021273,0.022375,0.021661
0.023845,0.023333,0.021273,0.022375,0.021661,0.029389
0.023333,0.021273,0.022375,0.021661,0.029389,0.022193
0.021273,0.022375,0.021661,0.029389,0.022193,0.02534
0.022375,0.021661,0.029389,0.022193,0.02534,0.023781
0.021661,0.029389,0.022193,0.02534,0.023781,0.019909
0.029389,0.022193,0.02534,0.023781,0.019909,0.024617
0.022193,0.02534,0.023781,0.019909,0.024617,0.02758
0.02534,0.023781,0.019909,0.024617,0.02758,0.024487
0.023781,0.019909,0.024617,0.02758,0.024487,0.0232
0.019909,0.024617,0.02758,0.024487,0.0232,0.035216
0.024617,0.02758,0.024487,0.0232,0.035216,0.023862
0.02758,0.024487,0.0232,0.035216,0.023862,0.0226
0.024487,0.0232,0.035216,0.023862,0.0226,0.023402
0.0232,0.035216,0.023862,0.0226,0.023402,0.027695
0.035216,0.023862,0.0226,0.023402,0.027695,0.024257
0.023862,0.0226,0.023402,0.027695,0.024257,0.0241
0.0226,0.023402,0.027695,0.024257,0.0241,0.019075
0.023402,0.027695,0.024257,0.0241,0.019075,0.015342
0.027695,0.024257,0.0241,0.019075,0.015342,0.015712
0.024257,0.0241,0.019075,0.015342,0.015712,0.021228
0.0241,0.019075,0.015342,0.015712,0.021228,0.015312
0.019075,0.015342,0.015712,0.021228,0.015312,0.01339
0.015342,0.015712,0.021228,0.015312,0.01339,0.024458
0.015712,0.021228,0.015312,0.01339,0.024458,0.02088
0.021228,0.015312,0.01339,0.024458,0.02088,0.023981
0.015312,0.01339,0.024458,0.02088,0.023981,0.019483
0.01339,0.024458,0.02088,0.023981,0.019483,0.016976
0.024458,0.02088,0.023981,0.019483,0.016976,0.018683
0.02088,0.023981,0.019483,0.016976,0.018683,0.018815
0.023981,0.019483,0.016976,0.018683,0.018815,0.020308
0.019483,0.016976,0.018683,0.018815,0.020308,0.01981
0.016976,0.018683,0.018815,0.020308,0.01981,0.02059
0.018683,0.018815,0.020308,0.01981,0.02059,0.024676
0.018815,0.020308,0.01981,0.02059,0.024676,0.021549
0.020308,0.01981,0.02059,0.024676,0.021549,0.020169
0.01981,0.02059,0.024676,0.021549,0.020169,0.020215
0.02059,0.024676,0.021549,0.020169,0.020215,0.02104
0.024676,0.021549,0.020169,0.020215,0.02104,0.028372
0.021549,0.020169,0.020215,0.02104,0.028372,0.027759
0.020169,0.020215,0.02104,0.028372,0.027759,0.01953
0.020215,0.02104,0.028372,0.027759,0.01953,0.018611
0.02104,0.028372,0.027759,0.01953,0.018611,0.021583
0.028372,0.027759,0.01953,0.018611,0.021583,0.021089
0.027759,0.01953,0.018611,0.021583,0.021089,0.019884
0.01953,0.018611,0.021583,0.021089,0.019884,0.020241
0.018611,0.021583,0.021089,0.019884,0.020241,0.017084
0.021583,0.021089,0.019884,0.020241,0.017084,0.01893
0.021089,0.019884,0.020241,0.017084,0.01893,0.018028
0.019884,0.020241,0.017084,0.01893,0.018028,0.018963
0.020241,0.017084,0.01893,0.018028,0.018963,0.016242
0.017084,0.01893,0.018028,0.018963,0.016242,0.017013
0.01893,0.018028,0.018963,0.016242,0.017013,0.017921
0.018028,0.018963,0.016242,0.017013,0.017921,0.020658
0.018963,0.016242,0.017013,0.017921,0.020658,0.021098
0.016242,0.017013,0.017921,0.020658,0.021098,0.016911
0.017013,0.017921,0.020658,0.021098,0.016911,0.018451
0.017921,0.020658,0.021098,0.016911,0.018451,0.017301
